ChEMBL_ID,SMILES,MW,LogP,HBD,HBA,TPSA,RotBonds,Rings,AtomCount,Lipinski,Veber,Ghose,Egan,PAINS,Brenk,Lipinski_Score,Veber_Score,Ghose_Score,Egan_Score,PAINS_Score,Brenk_Score,Quality_Score,Quality_Class
CHEMBL425625,CCCC(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,1036.0590000000002,-1.788200000000003,11,16,425.58,29,2,73,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL268175,C=CCOc1noc2c1CNCC2.Cl,216.66799999999998,1.3069,1,4,47.290000000000006,3,2,14,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6587,Cl.c1ccc(COc2noc3c2CNCC3)cc1,266.72799999999995,2.3211000000000004,1,4,47.290000000000006,3,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6568,CCN1CCc2onc(OC)c2C1.Cl,218.684,1.483,0,4,38.5,2,2,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6569,O=[N+]([O-])c1ccc2nc(N3CCNCC3)cnc2c1,259.26899999999995,0.9475999999999998,1,6,84.19,2,3,19,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6387,CCCNc1ncnc2c1ncn2Cc1ccccc1F,285.326,2.8356000000000012,1,4,55.63,5,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL269366,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,319.3860000000001,2.4747000000000003,0,5,64.43,1,3,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6407,CN(C)N=Nc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2,384.4400000000001,2.9735000000000014,0,6,92.39000000000001,3,3,28,Pass,Pass,Pass,Pass,PAINS,Alert,1,1,1,1,0,0,4,Moderate
CHEMBL6814,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(N=C=S)cc2C1=O,370.43400000000014,3.1475000000000017,0,6,76.79,2,3,26,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL268915,CC(=O)OCC1=C[C@H]2[C@@H]3C(C)(C)[C@]3(OC(=O)Cc3ccccc3)C[C@@H](C)[C@]2(O)C2C=C(C)C(=O)[C@@]2(O)C1,508.6110000000002,3.3237000000000023,2,7,110.13000000000001,5,5,37,Fail,Pass,Fail,Pass,Clean,Alert,0,1,0,1,1,0,3,Moderate
CHEMBL386851,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(-c2ccccc2)cc1,1052.1490000000001,-0.3363000000000045,11,13,376.44999999999993,27,3,75,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL383935,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(/N=N\c2ccc([N+](=O)[O-])cc2)cc1,1125.16,0.3202999999999989,11,17,444.30999999999995,29,3,80,Fail,Fail,Fail,Fail,PAINS,Alert,0,0,0,0,0,0,0,Poor
CHEMBL426151,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(S(=O)(=O)F)cc1,1058.106,-2.3451000000000057,11,15,410.5899999999999,27,2,73,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL268413,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)OCC2=C(C(=O)OC(C)(C)C)N3C(=O)[C@@H](Cl)[C@@H]3S(=O)(=O)C2)[C@@H](O)[C@H](C)O1,907.3000000000001,0.5687000000000015,6,18,299.13,9,7,62,Fail,Fail,Fail,Fail,PAINS,Alert,0,0,0,0,0,0,0,Poor
CHEMBL216753,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Sc1ccccc1,1008.118,-0.9314000000000029,11,14,376.44999999999993,26,2,70,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL384151,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Sc1ccc(Cl)cc1,1042.563,-0.27799999999999936,11,14,376.44999999999993,26,2,71,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL269774,CCNc1ncnc2c1ncn2Cc1ccccc1F,271.299,2.4455,1,4,55.63,4,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL16,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,252.27300000000002,1.7696,2,2,58.2,2,3,19,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL269775,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)C(C)(C)C,352.47500000000014,2.0101999999999998,0,5,66.92,5,2,25,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL413,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,914.187,6.180600000000006,3,13,195.42999999999995,6,4,65,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL269732,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,804.0310000000001,4.639000000000004,3,12,178.35999999999996,7,4,57,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL6367,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1,360.454,2.553700000000001,0,5,76.57000000000001,8,2,26,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6373,Br.Oc1noc2c1CNCC2,221.05399999999995,0.6037999999999999,2,4,58.290000000000006,0,2,11,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6374,CN1CC[N+](C)(CCCOc2c3occc3cc3ccc(=O)oc23)CC1.[Br-],437.3340000000002,-0.2958999999999983,0,5,55.82,5,4,27,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL268832,C[N+](C)(C)CCCOc1c2occc2cc2ccc(=O)oc12.[Br-],382.2540000000001,0.01830000000000065,0,4,52.58,5,3,23,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6837,Brc1ccc2nc(N3CCNCC3)cnc2c1,293.16799999999995,1.8018999999999998,1,4,41.050000000000004,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL7146,Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,355.4410000000001,0.4372000000000008,3,5,132.35,6,2,23,Pass,Pass,Pass,Fail,Clean,Alert,1,1,1,0,1,0,4,Moderate
CHEMBL266026,Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,341.4140000000001,0.39470000000000016,3,5,132.35,5,2,22,Pass,Pass,Pass,Fail,Clean,Alert,1,1,1,0,1,0,4,Moderate
CHEMBL269122,Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,327.38700000000006,0.7169999999999999,3,5,132.35,4,2,21,Pass,Pass,Pass,Fail,Clean,Alert,1,1,1,0,1,0,4,Moderate
CHEMBL268439,Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,335.39200000000005,-0.4315,3,8,158.13,4,2,20,Pass,Fail,Fail,Fail,Clean,Alert,1,0,0,0,1,0,2,Poor
CHEMBL7290,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc([N+](=O)[O-])cc2C1=O,358.35400000000016,2.3214000000000006,0,6,107.57,2,3,26,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6668,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(C#N)nn3)cccc12,353.40700000000004,2.3682800000000004,1,6,98.98,4,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL402580,O=C1Nc2ccccc2C12OCCS2,207.25399999999993,1.5549,1,3,38.33,0,3,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6798,O=C1Nc2ccccc2C12SCCS2,223.32199999999995,2.2715000000000005,1,3,29.1,0,3,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL267835,CNC(=O)c1cc(Cl)nnc1Cl,206.03199999999998,1.143,1,3,54.88,1,1,12,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6670,Clc1ccc2nc(N3CCNCC3)cnc2c1,248.71699999999998,1.6927999999999996,1,4,41.050000000000004,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL269706,CCOc1noc2c1CN(C)CC2.Cl,218.68399999999997,1.483,0,4,38.50000000000001,2,2,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL414,NS(=O)(=O)c1ccc(C(=O)O)cc1,201.20299999999997,0.03219999999999995,2,3,97.46000000000001,2,1,13,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6784,NS(=O)(=O)c1ccc(CCO)cc1,201.24699999999996,-0.13120000000000015,2,3,80.39,3,1,13,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6659,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(I)cc2C1=O,439.2530000000001,3.017800000000002,0,4,64.43,1,3,24,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL269705,CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1cc(Cl)ccc1-2,345.786,2.993100000000002,0,4,64.43,2,4,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6839,C/N=c1\ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1O,367.4050000000001,2.0510000000000006,2,5,91.23,4,3,27,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6849,NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2C(=O)O)ccc1Cl,395.82400000000007,1.2736999999999996,3,5,129.79999999999998,4,3,26,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266169,CN(N=O)c1ccccc1,136.15399999999997,1.8041999999999998,0,2,32.67,2,1,10,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6919,NS(=O)(=O)c1ccc(CO)cc1,187.21999999999997,-0.17370000000000013,2,3,80.39,2,1,12,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL267192,CNc1ncnc2c1ncn2Cc1ccc(N)cc1,254.297,1.4985,2,5,81.65,3,3,19,Pass,Pass,Fail,Pass,PAINS,Alert,1,1,0,1,0,0,3,Moderate
CHEMBL269058,N=C1CCCCN1,98.149,0.7371699999999999,2,1,35.88,0,1,7,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6429,N#Cc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1Cl,293.11299999999994,2.42098,1,4,92.66,2,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6439,NC(=O)c1cc(-c2ccc([N+](=O)[O-])cc2)nnc1Cl,278.655,1.8040999999999998,1,5,112.01,3,2,19,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL269733,CN(N=O)c1cc(O)ccc1O,168.152,1.2153999999999998,2,4,73.13000000000001,2,1,12,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6564,COc1c2occc2c(COCCCO)c2ccc(=O)oc12,304.298,2.4468000000000005,1,6,82.04,6,3,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6565,CNc1ncnc2c1ncn2Cc1ccccc1,239.282,1.9163,1,4,55.63,3,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL266037,CNc1ncnc2c1ncn2Cc1cccc(OCc2ccccc2)c1,345.406,3.495300000000002,1,5,64.86,6,4,26,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6713,COc1ccc2nc(N3CCNCC3)cnc2c1,244.29799999999997,1.0479999999999996,1,5,50.28,2,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6704,CNc1ncnc2c1ncn2Cc1cccc(F)c1,257.272,2.0553999999999997,1,4,55.63,3,3,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6705,Nc1ccccc1S(N)(=O)=O,172.20899999999997,-0.08379999999999999,2,3,86.18,1,1,11,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6753,Cn1nc(S(N)(=O)=O)sc1=N,194.24100000000004,-1.3915299999999995,2,5,101.83000000000001,1,1,11,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL265674,Nc1nnc(S(N)(=O)=O)s1,180.21400000000003,-1.2323,2,6,111.95999999999998,1,1,10,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6852,Nc1cccc(S(N)(=O)=O)c1,172.20900000000003,-0.08379999999999976,2,3,86.18,1,1,11,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6656,NC1=Nc2ccccc2CC1,146.19299999999993,1.6215000000000002,1,2,38.379999999999995,0,2,11,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6657,CCCC1CCN=C(N)C1,140.23000000000002,1.5537,1,2,38.379999999999995,2,1,10,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL265672,CC1CCCC(N)=N1,112.17600000000002,0.9159999999999999,1,2,38.379999999999995,0,1,8,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL268177,Nc1ccc(S(N)(=O)=O)cc1I,298.105,0.5208000000000003,2,3,86.18,1,1,12,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL268787,CCN(CC)c1ncnc2c1ncn2Cc1ccccc1F,299.353,2.8599000000000014,0,4,46.84,5,3,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6726,Nc1nc(N)c2c([S+]([O-])c3ccc4ccccc4c3)cccc2n1,334.40400000000005,3.1141000000000023,2,5,100.88,2,4,24,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6723,CNc1ncnc2c1ncn2Cc1ccc(F)cc1F,275.262,2.1944999999999997,1,4,55.63,3,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL269154,O=C(C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1)c1ccccc1,366.41700000000003,2.4313000000000002,0,5,76.57000000000001,7,3,27,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6809,O=C(C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1,415.4670000000001,1.8773999999999995,0,6,97.82,7,3,29,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6644,COc1cccc2c1C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,292.379,1.1891999999999998,2,4,61.800000000000004,3,2,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL267667,COc1cccc(CC(=O)O)c1-c1ccc(Cl)cc1,276.719,3.6427000000000014,1,2,46.53,4,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6642,Nc1nc(N)c2c([S+]([O-])c3ccc(Cl)c(Cl)c3)cccc2n1,353.23400000000004,3.2677000000000005,2,5,100.88,2,3,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL269059,Nc1nc(O)c2cc([S+]([O-])c3ccc4ccccc4c3)ccc2n1,335.38800000000003,3.2375000000000016,2,5,95.09,2,4,24,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6599,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc1,487.43400000000014,4.7943200000000035,1,6,103.26,7,4,35,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL265622,C/C(=C\Cn1sc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,503.50200000000024,5.262820000000004,1,6,90.12,7,4,35,Fail,Pass,Fail,Pass,Clean,Clean,0,1,0,1,1,1,4,Moderate
CHEMBL414011,COc1ccc2ncc(N3CCNCC3)nc2c1,244.29799999999994,1.0479999999999996,1,5,50.28,2,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL266170,O=[N+]([O-])c1ccc2ncc(N3CCNCC3)nc2c1,259.26899999999995,0.9475999999999996,1,6,84.19,2,3,19,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,314.86,4.528400000000004,0,2,6.48,4,3,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6901,Clc1cc2ncc(N3CCNCC3)nc2cc1Cl,283.162,2.3462000000000005,1,4,41.050000000000004,1,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6991,Nc1nc(O)c2cc(Sc3ccc4ccccc4c3)ccc2n1,319.389,4.222000000000001,2,5,72.03,2,4,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL269046,CNc1ncnc2c1ncn2Cc1c(F)cccc1Cl,291.717,2.708800000000001,1,4,55.63,3,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL7132,C[C@@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl,319.71,4.509300000000003,1,3,52.3,2,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL263083,C[C@H](N)Cc1c2ccoc2c(Br)c2ccoc12.Cl,330.609,4.253000000000002,1,3,52.3,2,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6706,C[C@@H](N)Cc1c2ccoc2c(Br)c2ccoc12.Cl,330.609,4.253000000000002,1,3,52.3,2,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL266432,Nc1nc2ccccc2nc1N1CCNCC1,229.28699999999992,0.6215999999999997,2,5,67.07,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL269076,CC1CC(N)=NC(C)C1,126.203,1.1620000000000001,1,2,38.379999999999995,0,1,9,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL7010,CCNC1C2CCC(C2)C1c1ccccc1,215.34000000000003,3.178200000000002,1,1,12.03,3,3,16,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL268543,CN(C)C1CC2CCC1(C)C2(C)C,181.32299999999998,2.7628000000000013,0,1,3.24,1,2,13,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL7078,CCCCCCCCC#Cc1ccc2c(c1OC)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,428.6170000000002,4.291300000000003,2,4,61.800000000000004,9,2,31,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL267144,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C,262.353,1.1805999999999994,2,3,52.57,2,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL7057,CCN(C)c1ncnc2c1ncn2Cc1ccccc1F,285.326,2.4698,0,4,46.84,4,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266930,Fc1ccccc1Cn1cnc2c(NC3CCCC3)ncnc21,311.36400000000003,3.3682000000000016,1,4,55.63,4,4,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6787,CNc1ncnc2c1ncn2Cc1cc(F)ccc1F,275.262,2.1944999999999997,1,4,55.63,3,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6817,CN(C)c1ncnc2c1ncn2Cc1c(F)cccc1F,289.289,2.2188,0,4,46.84,3,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL267163,CNc1ncnc2c1ncn2Cc1c(F)cccc1F,275.262,2.1944999999999997,1,4,55.63,3,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL386440,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)NNC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O,1916.054000000001,-8.992899999999972,29,29,810.33,56,4,134,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL262228,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)O,1221.3080000000002,-5.973600000000021,17,19,524.4399999999998,36,1,84,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL7303,COC(=O)C1=CCCN(C)C1,155.197,0.4213,0,3,29.54,1,1,11,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL269018,CC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,259.31299999999993,1.0747,2,6,97.07,2,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL268356,CCOC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1,289.339,1.0487999999999997,2,7,106.3,3,2,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL7236,Oc1nc2ccccc2nc1N1CCNCC1,230.27099999999993,0.7449999999999997,2,5,61.28000000000001,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL268584,Nc1nc(N)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1,350.4030000000001,2.7802000000000007,2,6,111.96,2,4,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266660,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1,395.47700000000003,1.6096999999999995,0,6,97.82,8,2,27,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6449,CC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1,346.427,2.1635999999999997,0,5,76.57000000000001,6,2,25,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL269305,CCC1CC(C)c2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,311.303,4.509500000000004,1,3,42.24,1,3,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL415289,CC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21,283.24899999999997,3.7309000000000028,1,3,42.24,0,3,20,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
